V_P1,V_P2,current,charge (space separated),state,sensor_1,sensor_2
-0.294949495,-0.024242424,2.08E-08,6,1,0.129281935,0.102986192
-0.294949495,-0.028282828,4.87E-09,6,1,0.129187985,0.102892242
-0.294949495,-0.032323232,8.61E-10,6,1,0.129094036,0.102798293
-0.294949495,-0.036363636,1.47E-10,6,1,0.129000086,0.102704343
-0.294949495,-0.04040404,1.08E-14,6  0,2,0.128906136,0.102610394
-0.294949495,-0.044444444,9.60E-11,6  0,2,0.128812187,0.102516444
-0.294949495,-0.048484848,4.35E-09,6  0,2,0.128718237,0.102422494
-0.294949495,-0.052525253,9.30E-09,6  1,2,0.144241664,0.122328545
-0.294949495,-0.056565657,2.09E-10,6  1,2,0.144147714,0.122234595
-0.294949495,-0.060606061,7.33E-13,6  1,2,0.144053765,0.122140646
-0.294949495,-0.064646465,3.37E-15,6  1,2,0.143959815,0.122046696
-0.294949495,-0.068686869,1.04E-13,6  1,2,0.143865866,0.121952747
-0.294949495,-0.072727273,7.03E-11,6  1,2,0.143771916,0.121858797
-0.294949495,-0.076767677,2.56E-08,6  1,2,0.143677966,0.121764847
-0.294949495,-0.080808081,5.26E-07,6  1,2,0.143584017,0.121670898
-0.294949495,-0.084848485,2.81E-07,6  2,2,0.159107444,0.141576948
-0.294949495,-0.088888889,8.74E-09,6  2,2,0.159013494,0.141482999
-0.294949495,-0.092929293,3.89E-10,6  2,2,0.158919544,0.141389049
-0.294949495,-0.096969697,1.48E-11,6  2,2,0.158825595,0.1412951
-0.294949495,-0.101010101,1.04E-11,7  2,2,0.178731645,0.156818526
-0.294949495,-0.105050505,1.36E-06,9,1,0.187350074,0.149625468
-0.294949495,-0.109090909,8.39E-09,9,1,0.187256124,0.149531519
-0.294949495,-0.113131313,1.83E-10,9,1,0.187162175,0.149437569
-0.294949495,-0.117171717,1.08E-08,9,1,0.187068225,0.14934362
-0.294949495,-0.121212121,1.35E-06,9,1,0.186974276,0.14924967
-0.294949495,-0.125252525,5.19E-05,10,1,0.206874452,0.164958223
-0.294949495,-0.129292929,2.45E-06,10,1,0.206780502,0.164864274
-0.294949495,-0.133333333,2.75E-08,10,1,0.206686553,0.164770324
-0.294949495,-0.137373737,6.64E-10,10,1,0.206592603,0.164676375
-0.294949495,-0.141414141,6.36E-08,10,1,0.206498654,0.164582425
-0.294949495,-0.145454545,6.55E-06,10,1,0.206404704,0.164488476
-0.294949495,-0.149494949,7.63E-05,11,1,0.22630488,0.180197029
-0.294949495,-0.153535354,2.92E-06,11,1,0.22621093,0.180103079
-0.294949495,-0.157575758,3.46E-08,11,1,0.226116981,0.18000913
-0.294949495,-0.161616162,3.27E-09,11,1,0.226023031,0.17991518
-0.294949495,-0.165656566,3.43E-07,11,1,0.225929082,0.179821231
-0.294949495,-0.16969697,2.93E-05,11,1,0.225835132,0.179727281
-0.294949495,-0.173737374,7.51E-05,12,1,0.245735308,0.195435834
-0.294949495,-0.177777778,1.38E-06,12,1,0.245641359,0.195341885
-0.294949495,-0.181818182,1.76E-08,12,1,0.245547409,0.195247935
-0.294949495,-0.185858586,2.57E-08,12,1,0.24545346,0.195153986
-0.294949495,-0.18989899,2.52E-06,12,1,0.24535951,0.195060036
-0.294949495,-0.193939394,0.000128831,12,1,0.24526556,0.194966086
-0.294949495,-0.197979798,1.13E-05,13,1,0.265165737,0.21067464
-0.294949495,-0.202020202,1.31E-07,13,1,0.265071787,0.21058069
-0.294949495,-0.206060606,6.92E-09,13,1,0.264977837,0.21048674
-0.294949495,-0.21010101,8.95E-07,13,1,0.264883888,0.210392791
-0.294949495,-0.214141414,7.00E-05,13,1,0.264789938,0.210298841
-0.294949495,-0.218181818,9.80E-05,14,1,0.284690114,0.226007395
-0.294949495,-0.222222222,1.49E-06,14,1,0.284596165,0.225913445
-0.294949495,-0.226262626,1.77E-08,14,1,0.284502215,0.225819495
-0.294949495,-0.23030303,1.00E-07,14,1,0.284408266,0.225725546
-0.294949495,-0.234343434,9.14E-06,14,1,0.284314316,0.225631596
-0.294949495,-0.238383838,0.000255886,14,1,0.284220366,0.225537647
-0.294949495,-0.242424242,1.11E-05,15,1,0.304120543,0.2412462
-0.294949495,-0.246464646,1.23E-07,15,1,0.304026593,0.24115225
-0.294949495,-0.250505051,2.68E-08,15,1,0.303932643,0.241058301
-0.294949495,-0.254545455,2.48E-06,15,1,0.303838694,0.240964351
-0.294949495,-0.258585859,0.000152235,15,1,0.303744744,0.240870402
-0.294949495,-0.262626263,1.78E-05,0,0,0,0
-0.294949495,-0.266666667,1.78E-05,0,0,0,0
-0.294949495,-0.270707071,1.78E-05,0,0,0,0
-0.294949495,-0.274747475,1.79E-05,0,0,0,0
-0.294949495,-0.278787879,1.79E-05,0,0,0,0
-0.294949495,-0.282828283,1.80E-05,0,0,0,0
-0.294949495,-0.286868687,1.80E-05,0,0,0,0
-0.294949495,-0.290909091,1.81E-05,0,0,0,0
-0.294949495,-0.294949495,1.81E-05,0,0,0,0
-0.294949495,-0.298989899,1.82E-05,0,0,0,0
-0.294949495,-0.303030303,2.04E-05,0,0,0,0
-0.294949495,-0.307070707,1.83E-05,0,0,0,0
-0.294949495,-0.311111111,1.84E-05,0,0,0,0
-0.294949495,-0.315151515,1.84E-05,0,0,0,0
-0.294949495,-0.319191919,1.85E-05,0,0,0,0
-0.294949495,-0.323232323,1.85E-05,0,0,0,0
-0.294949495,-0.327272727,1.86E-05,0,0,0,0
-0.294949495,-0.331313131,1.86E-05,0,0,0,0
-0.294949495,-0.335353535,1.87E-05,0,0,0,0
-0.294949495,-0.339393939,1.87E-05,0,0,0,0
-0.294949495,-0.343434343,1.88E-05,0,0,0,0
-0.294949495,-0.347474747,1.89E-05,0,0,0,0
-0.294949495,-0.351515152,1.89E-05,0,0,0,0
-0.294949495,-0.355555556,1.90E-05,0,0,0,0
-0.294949495,-0.35959596,1.90E-05,0,0,0,0
-0.294949495,-0.363636364,1.91E-05,0,0,0,0
-0.294949495,-0.367676768,1.92E-05,0,0,0,0
-0.294949495,-0.371717172,1.92E-05,0,0,0,0
-0.294949495,-0.375757576,1.93E-05,0,0,0,0
-0.294949495,-0.37979798,1.94E-05,0,0,0,0
-0.294949495,-0.383838384,1.95E-05,0,0,0,0
-0.294949495,-0.387878788,1.95E-05,0,0,0,0
-0.294949495,-0.391919192,1.96E-05,0,0,0,0
-0.294949495,-0.395959596,1.97E-05,0,0,0,0
-0.294949495,-0.4,1.97E-05,0,0,0,0
-0.298989899,0,1.07E-08,5,1,0.109830276,0.087917157
-0.298989899,-0.004040404,2.60E-08,6,1,0.129736326,0.103440583
-0.298989899,-0.008080808,1.65E-08,6,1,0.129642377,0.103346634
-0.298989899,-0.012121212,4.00E-09,6,1,0.129548427,0.103252684
-0.298989899,-0.016161616,1.14E-09,6,1,0.129454478,0.103158735
-0.298989899,-0.02020202,3.39E-10,6,1,0.129360528,0.103064785
-0.298989899,-0.024242424,8.97E-11,6,1,0.129266578,0.102970836
-0.298989899,-0.028282828,2.02E-11,6,1,0.129172629,0.102876886
-0.298989899,-0.032323232,3.60E-12,6,1,0.129078679,0.102782936
-0.298989899,-0.036363636,6.05E-13,6,1,0.12898473,0.102688987
-0.298989899,-0.04040404,1.24E-13,6  0,2,0.12889078,0.102595037
-0.298989899,-0.044444444,4.49E-12,6  0,2,0.128796831,0.102501088
-0.298989899,-0.048484848,3.31E-10,6  1,2,0.144505384,0.122401264
-0.298989899,-0.052525253,3.81E-11,6  1,2,0.144226308,0.122313189
-0.298989899,-0.056565657,1.24E-12,6  1,2,0.144132358,0.122219239
-0.298989899,-0.060606061,3.68E-14,6  1,2,0.144038409,0.122125289
-0.298989899,-0.064646465,8.06E-15,6  1,2,0.143944459,0.12203134
-0.298989899,-0.068686869,1.42E-12,6  1,2,0.143850509,0.12193739
-0.298989899,-0.072727273,8.87E-09,6  1,2,0.14375656,0.121843441
-0.298989899,-0.076767677,1.37E-06,6  1,2,0.14366261,0.121749491
-0.298989899,-0.080808081,2.11E-05,6  2,2,0.159186037,0.141655542
-0.298989899,-0.084848485,1.52E-07,6  2,2,0.159092087,0.141561592
-0.298989899,-0.088888889,6.69E-08,6  2,2,0.158998138,0.141467642
-0.298989899,-0.092929293,3.19E-09,7  2,2,0.178904188,0.156991069
-0.298989899,-0.096969697,1.30E-11,7  2,2,0.178810239,0.15689712
-0.298989899,-0.101010101,1.01E-12,7  2,2,0.178716289,0.15680317
-0.298989899,-0.105050505,8.70E-09,9,1,0.187334718,0.149610112
-0.298989899,-0.109090909,1.64E-10,9,1,0.187240768,0.149516163
-0.298989899,-0.113131313,1.38E-08,9,1,0.187146819,0.149422213
-0.298989899,-0.117171717,1.55E-06,9,1,0.187052869,0.149328264
-0.298989899,-0.121212121,4.64E-05,10,1,0.206953045,0.165036817
-0.298989899,-0.125252525,1.71E-06,10,1,0.206859096,0.164942867
-0.298989899,-0.129292929,1.97E-08,10,1,0.206765146,0.164848918
-0.298989899,-0.133333333,5.41E-10,10,1,0.206671196,0.164754968
-0.298989899,-0.137373737,3.84E-08,10,1,0.206577247,0.164661019
-0.298989899,-0.141414141,7.29E-06,10,1,0.206483297,0.164567069
-0.298989899,-0.145454545,7.09E-05,11,1,0.226383473,0.180275622
-0.298989899,-0.149494949,2.13E-06,11,1,0.226289524,0.180181673
-0.298989899,-0.153535354,2.74E-08,11,1,0.226195574,0.180087723
-0.298989899,-0.157575758,2.07E-09,11,1,0.226101625,0.179993773
-0.298989899,-0.161616162,3.22E-07,11,1,0.226007675,0.179899824
-0.298989899,-0.165656566,3.03E-05,11,1,0.225913726,0.179805874
-0.298989899,-0.16969697,6.93E-05,12,1,0.245813902,0.195514428
-0.298989899,-0.173737374,1.24E-06,12,1,0.245719952,0.195420478
-0.298989899,-0.177777778,1.45E-08,12,1,0.245626002,0.195326528
-0.298989899,-0.181818182,4.12E-08,12,1,0.245532053,0.195232579
-0.298989899,-0.185858586,7.11E-06,12,1,0.245438103,0.195138629
-0.298989899,-0.18989899,0.000159345,13,1,0.265338279,0.210847183
-0.298989899,-0.193939394,1.05E-05,13,1,0.26524433,0.210753233
-0.298989899,-0.197979798,1.23E-07,13,1,0.26515038,0.210659283
-0.298989899,-0.202020202,6.61E-09,13,1,0.265056431,0.210565334
-0.298989899,-0.206060606,5.11E-07,13,1,0.264962481,0.210471384
-0.298989899,-0.21010101,6.81E-05,13,1,0.264868532,0.210377435
-0.298989899,-0.214141414,0.000100266,14,1,0.284768708,0.226085988
-0.298989899,-0.218181818,1.57E-06,14,1,0.284674758,0.225992038
-0.298989899,-0.222222222,1.84E-08,14,1,0.284580809,0.225898089
-0.298989899,-0.226262626,9.39E-08,14,1,0.284486859,0.225804139
-0.298989899,-0.23030303,8.86E-06,14,1,0.284392909,0.22571019
-0.298989899,-0.234343434,0.000238494,14,1,0.28429896,0.22561624
-0.298989899,-0.238383838,1.17E-05,15,1,0.304199136,0.241324793
-0.298989899,-0.242424242,1.32E-07,15,1,0.304105186,0.241230844
-0.298989899,-0.246464646,2.47E-08,15,1,0.304011237,0.241136894
-0.298989899,-0.250505051,2.22E-06,15,1,0.303917287,0.241042945
-0.298989899,-0.254545455,0.000146095,15,1,0.303823338,0.240948995
-0.298989899,-0.258585859,8.58E-05,16,1,0.323723514,0.256657548
-0.298989899,-0.262626263,1.82E-05,0,0,0,0
-0.298989899,-0.266666667,1.83E-05,0,0,0,0
-0.298989899,-0.270707071,1.83E-05,0,0,0,0
-0.298989899,-0.274747475,1.84E-05,0,0,0,0
-0.298989899,-0.278787879,1.84E-05,0,0,0,0
-0.298989899,-0.282828283,1.85E-05,0,0,0,0
-0.298989899,-0.286868687,2.06E-05,0,0,0,0
-0.298989899,-0.290909091,2.07E-05,0,0,0,0
-0.298989899,-0.294949495,2.07E-05,0,0,0,0
-0.298989899,-0.298989899,2.08E-05,0,0,0,0
-0.298989899,-0.303030303,2.08E-05,0,0,0,0
-0.298989899,-0.307070707,2.09E-05,0,0,0,0
-0.298989899,-0.311111111,2.09E-05,0,0,0,0
-0.298989899,-0.315151515,2.10E-05,0,0,0,0
-0.298989899,-0.319191919,2.10E-05,0,0,0,0
-0.298989899,-0.323232323,2.11E-05,0,0,0,0
-0.298989899,-0.327272727,2.11E-05,0,0,0,0
-0.298989899,-0.331313131,2.12E-05,0,0,0,0
-0.298989899,-0.335353535,2.12E-05,0,0,0,0
-0.298989899,-0.339393939,2.13E-05,0,0,0,0
-0.298989899,-0.343434343,2.14E-05,0,0,0,0
-0.298989899,-0.347474747,2.14E-05,0,0,0,0
-0.298989899,-0.351515152,2.15E-05,0,0,0,0
-0.298989899,-0.355555556,2.16E-05,0,0,0,0
-0.298989899,-0.35959596,2.17E-05,0,0,0,0
-0.298989899,-0.363636364,2.16E-05,0,0,0,0
-0.298989899,-0.367676768,2.17E-05,0,0,0,0
-0.298989899,-0.371717172,2.17E-05,0,0,0,0
-0.298989899,-0.375757576,2.17E-05,0,0,0,0
-0.298989899,-0.37979798,2.17E-05,0,0,0,0
-0.298989899,-0.383838384,2.17E-05,0,0,0,0
-0.298989899,-0.387878788,2.17E-05,0,0,0,0
-0.298989899,-0.391919192,2.18E-05,0,0,0,0
-0.298989899,-0.395959596,2.18E-05,0,0,0,0
-0.298989899,-0.4,2.18E-05,0,0,0,0
-0.303030303,0,8.76E-10,6,1,0.12981492,0.103519177
-0.303030303,-0.004040404,2.78E-10,6,1,0.12972097,0.103425227
-0.303030303,-0.008080808,6.56E-11,6,1,0.129627021,0.103331278
-0.303030303,-0.012121212,1.82E-11,6,1,0.129533071,0.103237328
-0.303030303,-0.016161616,5.12E-12,6,1,0.129439121,0.103143379
-0.303030303,-0.02020202,1.59E-12,6,1,0.129345172,0.103049429
-0.303030303,-0.024242424,3.79E-13,6,1,0.129251222,0.102955479
-0.303030303,-0.028282828,8.66E-14,6,1,0.129157273,0.10286153
-0.303030303,-0.032323232,1.59E-14,6,1,0.129063323,0.10276758
-0.303030303,-0.036363636,3.04E-15,6,1,0.128969374,0.102673631
-0.303030303,-0.04040404,3.12E-11,6  0,2,0.128875424,0.102579681
-0.303030303,-0.044444444,8.77E-10,6  0,2,0.128781474,0.102485732
-0.303030303,-0.048484848,1.94E-10,6  1,2,0.144490028,0.122385908
-0.303030303,-0.052525253,1.26E-11,6  1,2,0.144210951,0.122297832
-0.303030303,-0.056565657,1.69E-13,6  1,2,0.144117002,0.122203883
-0.303030303,-0.060606061,6.30E-15,6  1,2,0.144023052,0.122109933
-0.303030303,-0.064646465,1.11E-13,6  1,2,0.143929103,0.122015984
-0.303030303,-0.068686869,1.90E-11,6  1,2,0.143835153,0.121922034
-0.303030303,-0.072727273,1.05E-07,6  1,2,0.143741204,0.121828085
-0.303030303,-0.076767677,3.86E-06,7  1,2,0.163647254,0.137351511
-0.303030303,-0.080808081,2.72E-06,6  2,2,0.159170681,0.141640185
-0.303030303,-0.084848485,5.89E-06,6  2,2,0.159076731,0.141546236
-0.303030303,-0.088888889,5.93E-08,7  2,2,0.178982782,0.157069662
-0.303030303,-0.092929293,3.64E-10,7  2,2,0.178888832,0.156975713
-0.303030303,-0.096969697,7.73E-13,7  2,2,0.178794882,0.156881763
-0.303030303,-0.101010101,4.01E-09,9,1,0.18746618,0.148022566
-0.303030303,-0.105050505,1.18E-10,9,1,0.187319362,0.149594756
-0.303030303,-0.109090909,1.76E-08,9,1,0.187225412,0.149500806
-0.303030303,-0.113131313,2.04E-06,9,1,0.187131462,0.149406857
-0.303030303,-0.117171717,3.93E-05,10,1,0.207031639,0.16511541
-0.303030303,-0.121212121,2.08E-06,10,1,0.206937689,0.165021461
-0.303030303,-0.125252525,1.33E-08,10,1,0.206843739,0.164927511
-0.303030303,-0.129292929,5.25E-10,10,1,0.20674979,0.164833561
-0.303030303,-0.133333333,4.07E-08,10,1,0.20665584,0.164739612
-0.303030303,-0.137373737,4.53E-06,10,1,0.206561891,0.164645662
-0.303030303,-0.141414141,6.49E-05,11,1,0.226462067,0.180354216
-0.303030303,-0.145454545,1.68E-06,11,1,0.226368117,0.180260266
-0.303030303,-0.149494949,1.95E-08,11,1,0.226274168,0.180166316
-0.303030303,-0.153535354,2.13E-09,11,1,0.226180218,0.180072367
-0.303030303,-0.157575758,1.89E-07,11,1,0.226086268,0.179978417
-0.303030303,-0.161616162,2.88E-05,11,1,0.225992319,0.179884468
-0.303030303,-0.165656566,2.95E-05,12,1,0.245892495,0.195593021
-0.303030303,-0.16969697,3.88E-07,12,1,0.245798545,0.195499071
-0.303030303,-0.173737374,4.97E-09,12,1,0.245704596,0.195405122
-0.303030303,-0.177777778,4.14E-08,12,1,0.245610646,0.195311172
-0.303030303,-0.181818182,4.17E-06,12,1,0.245516697,0.195217223
-0.303030303,-0.185858586,0.000158407,13,1,0.265416873,0.210925776
-0.303030303,-0.18989899,9.11E-06,13,1,0.265322923,0.210831826
-0.303030303,-0.193939394,1.13E-07,13,1,0.265228974,0.210737877
-0.303030303,-0.197979798,6.61E-09,13,1,0.265135024,0.210643927
-0.303030303,-0.202020202,5.17E-07,13,1,0.265041074,0.210549978
-0.303030303,-0.206060606,4.37E-05,13,1,0.264947125,0.210456028
-0.303030303,-0.21010101,0.000100533,14,1,0.284847301,0.226164581
-0.303030303,-0.214141414,1.54E-06,14,1,0.284753351,0.226070632
-0.303030303,-0.218181818,1.84E-08,14,1,0.284659402,0.225976682
-0.303030303,-0.222222222,8.99E-08,14,1,0.284565452,0.225882733
-0.303030303,-0.226262626,8.37E-06,14,1,0.284471503,0.225788783
-0.303030303,-0.23030303,0.000237703,14,1,0.284377553,0.225694833
-0.303030303,-0.234343434,2.04E-05,15,1,0.304277729,0.241403387
-0.303030303,-0.238383838,1.40E-07,15,1,0.30418378,0.241309437
-0.303030303,-0.242424242,2.28E-08,15,1,0.30408983,0.241215487
-0.303030303,-0.246464646,2.05E-06,15,1,0.303995881,0.241121538
-0.303030303,-0.250505051,0.000135587,15,1,0.303901931,0.241027588
-0.303030303,-0.254545455,9.26E-05,16,1,0.323802107,0.256736142
-0.303030303,-0.258585859,1.26E-06,16,1,0.323708157,0.256642192
-0.303030303,-0.262626263,1.87E-05,0,0,0,0
-0.303030303,-0.266666667,1.88E-05,0,0,0,0
-0.303030303,-0.270707071,1.89E-05,0,0,0,0
-0.303030303,-0.274747475,2.09E-05,0,0,0,0
-0.303030303,-0.278787879,2.10E-05,0,0,0,0
-0.303030303,-0.282828283,2.10E-05,0,0,0,0
-0.303030303,-0.286868687,2.11E-05,0,0,0,0
-0.303030303,-0.290909091,2.11E-05,0,0,0,0
-0.303030303,-0.294949495,2.12E-05,0,0,0,0
-0.303030303,-0.298989899,2.13E-05,0,0,0,0
-0.303030303,-0.303030303,2.13E-05,0,0,0,0
-0.303030303,-0.307070707,2.14E-05,0,0,0,0
-0.303030303,-0.311111111,2.14E-05,0,0,0,0
-0.303030303,-0.315151515,2.15E-05,0,0,0,0
-0.303030303,-0.319191919,2.16E-05,0,0,0,0
-0.303030303,-0.323232323,2.17E-05,0,0,0,0
-0.303030303,-0.327272727,2.17E-05,0,0,0,0
-0.303030303,-0.331313131,2.17E-05,0,0,0,0
-0.303030303,-0.335353535,2.17E-05,0,0,0,0
-0.303030303,-0.339393939,2.17E-05,0,0,0,0
-0.303030303,-0.343434343,2.17E-05,0,0,0,0
-0.303030303,-0.347474747,2.17E-05,0,0,0,0
-0.303030303,-0.351515152,2.18E-05,0,0,0,0
-0.303030303,-0.355555556,2.18E-05,0,0,0,0
-0.303030303,-0.35959596,2.18E-05,0,0,0,0
-0.303030303,-0.363636364,2.18E-05,0,0,0,0
-0.303030303,-0.367676768,2.19E-05,0,0,0,0
-0.303030303,-0.371717172,2.19E-05,0,0,0,0
-0.303030303,-0.375757576,2.19E-05,0,0,0,0
-0.303030303,-0.37979798,2.19E-05,0,0,0,0
-0.303030303,-0.383838384,2.20E-05,0,0,0,0
-0.303030303,-0.387878788,2.20E-05,0,0,0,0
-0.303030303,-0.391919192,2.20E-05,0,0,0,0
-0.303030303,-0.395959596,2.21E-05,0,0,0,0
-0.303030303,-0.4,2.21E-05,0,0,0,0
-0.307070707,0,4.37E-12,6,1,0.129799563,0.103503821
-0.307070707,-0.004040404,9.11E-13,6,1,0.129705614,0.103409871
-0.307070707,-0.008080808,2.96E-13,6,1,0.129611664,0.103315921
-0.307070707,-0.012121212,8.25E-14,6,1,0.129517715,0.103221972
-0.307070707,-0.016161616,2.37E-14,6,1,0.129423765,0.103128022
-0.307070707,-0.02020202,7.93E-15,6,1,0.129329816,0.103034073
-0.307070707,-0.024242424,2.10E-15,6,1,0.129235866,0.102940123
-0.307070707,-0.028282828,3.09E-15,6,1,0.129141916,0.102846174
-0.307070707,-0.032323232,2.09E-14,6,1,0.129047967,0.102752224
-0.307070707,-0.036363636,1.03E-19,6  0,2,0.128954017,0.102658274
-0.307070707,-0.04040404,9.62E-09,6  0,2,0.128860068,0.102564325
-0.307070707,-0.044444444,2.13E-07,6  0,2,0.128766118,0.102470375
-0.307070707,-0.048484848,8.07E-09,6  1,2,0.144474671,0.122370551
-0.307070707,-0.052525253,7.02E-11,6  1,2,0.144195595,0.122282476
-0.307070707,-0.056565657,3.11E-13,6  1,2,0.144101646,0.122188527
-0.307070707,-0.060606061,1.59E-14,6  1,2,0.144007696,0.122094577
-0.307070707,-0.064646465,1.24E-12,6  1,2,0.143913747,0.122000627
-0.307070707,-0.068686869,4.55E-10,7  1,2,0.163819797,0.137524054
-0.307070707,-0.072727273,2.03E-08,7  1,2,0.163725847,0.137430105
-0.307070707,-0.076767677,5.79E-07,7  1,2,0.163631898,0.137336155
-0.307070707,-0.080808081,2.08E-05,7  1,2,0.163537948,0.137242205
-0.307070707,-0.084848485,5.17E-07,7  2,2,0.179061375,0.157148256
-0.307070707,-0.088888889,3.51E-09,7  2,2,0.178967425,0.157054306
-0.307070707,-0.092929293,2.08E-11,7  2,2,0.178873476,0.156960357
-0.307070707,-0.096969697,2.15E-09,9,1,0.187544774,0.148101159
-0.307070707,-0.101010101,9.48E-11,9,1,0.187450824,0.14800721
-0.307070707,-0.105050505,1.07E-08,9,1,0.187304005,0.1495794
-0.307070707,-0.109090909,2.69E-06,9,1,0.187210056,0.14948545
-0.307070707,-0.113131313,3.65E-05,10,1,0.207110232,0.165194003
-0.307070707,-0.117171717,1.20E-06,10,1,0.207016282,0.165100054
-0.307070707,-0.121212121,1.56E-08,10,1,0.206922333,0.165006104
-0.307070707,-0.125252525,5.08E-10,10,1,0.206828383,0.164912155
-0.307070707,-0.129292929,4.86E-08,10,1,0.206734434,0.164818205
-0.307070707,-0.133333333,4.91E-06,10,1,0.206640484,0.164724256
-0.307070707,-0.137373737,6.62E-05,11,1,0.22654066,0.180432809
-0.307070707,-0.141414141,1.33E-06,11,1,0.226446711,0.180338859
-0.307070707,-0.145454545,1.49E-08,11,1,0.226352761,0.18024491
-0.307070707,-0.149494949,5.64E-09,11,1,0.226258811,0.18015096
-0.307070707,-0.153535354,6.37E-07,11,1,0.226164862,0.180057011
-0.307070707,-0.157575758,4.50E-05,11,1,0.226070912,0.179963061
-0.307070707,-0.161616162,2.32E-05,12,1,0.245971088,0.195671614
-0.307070707,-0.165656566,2.92E-07,12,1,0.245877139,0.195577665
-0.307070707,-0.16969697,4.09E-09,12,1,0.245783189,0.195483715
-0.307070707,-0.173737374,4.53E-08,12,1,0.24568924,0.195389766
-0.307070707,-0.177777778,4.25E-06,12,1,0.24559529,0.195295816
-0.307070707,-0.181818182,0.000141034,12,1,0.24550134,0.195201866
-0.307070707,-0.185858586,8.60E-06,13,1,0.265401517,0.21091042
-0.307070707,-0.18989899,9.81E-08,13,1,0.265307567,0.21081647
-0.307070707,-0.193939394,6.63E-09,13,1,0.265213617,0.21072252
-0.307070707,-0.197979798,5.31E-07,13,1,0.265119668,0.210628571
-0.307070707,-0.202020202,4.31E-05,13,1,0.265025718,0.210534621
-0.307070707,-0.206060606,0.000124591,14,1,0.284925894,0.226243175
-0.307070707,-0.21010101,1.53E-06,14,1,0.284831945,0.226149225
-0.307070707,-0.214141414,1.78E-08,14,1,0.284737995,0.226055275
-0.307070707,-0.218181818,8.47E-08,14,1,0.284644046,0.225961326
-0.307070707,-0.222222222,8.10E-06,14,1,0.284550096,0.225867376
-0.307070707,-0.226262626,0.000231293,14,1,0.284456146,0.225773427
-0.307070707,-0.23030303,2.08E-05,15,1,0.304356323,0.24148198
-0.307070707,-0.234343434,2.48E-07,15,1,0.304262373,0.24138803
-0.307070707,-0.238383838,2.06E-08,15,1,0.304168423,0.241294081
-0.307070707,-0.242424242,1.89E-06,15,1,0.304074474,0.241200131
-0.307070707,-0.246464646,0.000129274,15,1,0.303980524,0.241106182
-0.307070707,-0.250505051,9.67E-05,16,1,0.3238807,0.256814735
-0.307070707,-0.254545455,1.38E-06,16,1,0.323786751,0.256720785
-0.307070707,-0.258585859,1.94E-08,16,1,0.323692801,0.256626836
-0.307070707,-0.262626263,2.13E-05,0,0,0,0
-0.307070707,-0.266666667,2.13E-05,0,0,0,0
-0.307070707,-0.270707071,2.14E-05,0,0,0,0
-0.307070707,-0.274747475,2.15E-05,0,0,0,0
-0.307070707,-0.278787879,2.15E-05,0,0,0,0
-0.307070707,-0.282828283,2.16E-05,0,0,0,0
-0.307070707,-0.286868687,2.17E-05,0,0,0,0
-0.307070707,-0.290909091,2.17E-05,0,0,0,0
-0.307070707,-0.294949495,2.17E-05,0,0,0,0
-0.307070707,-0.298989899,2.17E-05,0,0,0,0
-0.307070707,-0.303030303,2.17E-05,0,0,0,0
-0.307070707,-0.307070707,2.17E-05,0,0,0,0
-0.307070707,-0.311111111,2.18E-05,0,0,0,0
-0.307070707,-0.315151515,2.18E-05,0,0,0,0
-0.307070707,-0.319191919,2.18E-05,0,0,0,0
-0.307070707,-0.323232323,2.18E-05,0,0,0,0
-0.307070707,-0.327272727,2.19E-05,0,0,0,0
-0.307070707,-0.331313131,2.19E-05,0,0,0,0
-0.307070707,-0.335353535,2.19E-05,0,0,0,0
-0.307070707,-0.339393939,2.19E-05,0,0,0,0
-0.307070707,-0.343434343,2.20E-05,0,0,0,0
-0.307070707,-0.347474747,2.20E-05,0,0,0,0
-0.307070707,-0.351515152,2.20E-05,0,0,0,0
-0.307070707,-0.355555556,2.21E-05,0,0,0,0
-0.307070707,-0.35959596,2.21E-05,0,0,0,0
-0.307070707,-0.363636364,2.21E-05,0,0,0,0
-0.307070707,-0.367676768,2.22E-05,0,0,0,0
-0.307070707,-0.371717172,2.22E-05,0,0,0,0
-0.307070707,-0.375757576,2.22E-05,0,0,0,0
-0.307070707,-0.37979798,2.23E-05,0,0,0,0
-0.307070707,-0.383838384,2.23E-05,0,0,0,0
-0.307070707,-0.387878788,2.23E-05,0,0,0,0
-0.307070707,-0.391919192,2.24E-05,0,0,0,0
-0.307070707,-0.395959596,2.24E-05,0,0,0,0
-0.307070707,-0.4,2.24E-05,0,0,0,0
-0.311111111,0,1.43E-14,6,1,0.129784207,0.103488464
-0.311111111,-0.004040404,4.19E-15,6,1,0.129690258,0.103394515
-0.311111111,-0.008080808,1.17E-15,6,1,0.129596308,0.103300565
-0.311111111,-0.012121212,5.56E-16,6,1,0.129502358,0.103206616
-0.311111111,-0.016161616,1.74E-15,6,1,0.129408409,0.103112666
-0.311111111,-0.02020202,1.78E-14,6,1,0.129314459,0.103018716
-0.311111111,-0.024242424,1.17E-13,6,1,0.12922051,0.102924767
-0.311111111,-0.028282828,7.58E-13,6,1,0.12912656,0.102830817
-0.311111111,-0.032323232,5.48E-12,6,1,0.129032611,0.102736868
-0.311111111,-0.036363636,3.27E-13,6  0,2,0.128938661,0.102642918
-0.311111111,-0.04040404,1.62E-07,6  0,2,0.128844712,0.102548969
